predicted_temperature,Temperature
39.526546,40.0
37.9413,37.581449006179426
35.652992,35.21813454150228
32.754,32.96153736278292
29.949179,30.856049075147464
27.60074,28.93641753417395
25.76755,27.226208570523575
24.376976,25.737373026507367
23.328976,24.47085749142641
22.535215,23.41807040461595
21.9276,22.562931225313594
